P0A9Q5	GO:0005829 GO:0009329	GO:0005524 GO:0003989 GO:0016743 GO:0003677 GO:0008270 GO:0003729	GO:0006633 GO:0042759 GO:0017148 GO:2001295	K01963	PF01039 PF17848	
P52612	GO:0005737 GO:0045261 GO:0030257	GO:0016887 GO:0005524 GO:0042802	GO:0071973 GO:0030254 GO:0044780 GO:0006811 GO:0006754	K02412	PF00006 PF18269	
P10121	GO:0031226 GO:0019897 GO:0016020 GO:0005829 GO:0005886	GO:0003924 GO:0005047 GO:0005525	GO:0006614 GO:0006605	K03110	PF00448 PF02881	
P08083	GO:0005886 GO:0016021	GO:0044325 GO:0019904 GO:0008022	GO:0019835 GO:0032413 GO:0050829	None	PF01024	
P62552	None	GO:0003677	None	None	PF07362	
P60785	GO:0005829 GO:0005886	GO:0043023 GO:0003924 GO:0097216 GO:0003746 GO:0043024 GO:0042802 GO:0005525 GO:0043022	GO:0009409 GO:0009268 GO:0009651 GO:0045727 GO:0042274	K03596	PF03144 PF06421 PF00009 PF00679	
P09546	GO:0005886 GO:0005829 GO:0009898	GO:0043565 GO:0003677 GO:0050660 GO:0004657 GO:0016620 GO:0000986 GO:0042802 GO:0001217 GO:0003842	GO:0045892 GO:0006560 GO:0006561 GO:0010133 GO:0006979	K13821	PF00171 PF01619 PF14850 PF18327	
P0AES6	GO:0005694 GO:0005829 GO:0005737 GO:0009330	GO:0008094 GO:0046872 GO:0003918 GO:0003677 GO:0005524 GO:0034335	GO:0006261 GO:0006265 GO:0046677 GO:0042493 GO:0006351	K02470	PF00204 PF01751 PF00986 PF18053 PF02518	
P28631	GO:0009360	GO:0008408 GO:0003677 GO:0003887	GO:0006261	K02341	PF09115	
P28632	None	GO:0003887 GO:0008408	GO:0009314 GO:0006260	K02344	PF03603	
P0AE88	GO:0005829 GO:0032993	GO:0001216 GO:0003700 GO:0000156 GO:0000976	GO:0010810 GO:0007155 GO:0045893 GO:0045892	K07662	PF00486 PF00072	
P76501	GO:0009289	None	GO:0007155	None	PF00419	
P0ACM9	None	GO:0003700 GO:0003677	GO:0006351 GO:0045892	None	PF07702 PF00392	
P31134	GO:0043190	GO:0015417 GO:0005524 GO:0016887	GO:0015847	K11076	PF08402 PF00005	
P04995	None	GO:0051575 GO:0008310 GO:0003697 GO:0008852 GO:0000287 GO:0000175	GO:0006308 GO:0006281 GO:0000738	K01141	PF00929 PF08411	
P03004	GO:0005829 GO:0005886	GO:0042802 GO:0003688 GO:0003677 GO:0043565 GO:0005524	GO:0008156 GO:0006260 GO:0006270 GO:0006275	K02313	PF08299 PF11638 PF00308	
P0ACF0	GO:0016020 GO:0005829 GO:1990178	GO:0042802 GO:0003677	GO:0030261 GO:0006351 GO:0006974	K05787	PF00216	
P17109	None	GO:0000287 GO:0030976 GO:0030145 GO:0070204	GO:0009234	K02551	PF02775 PF02776 PF16582	
P37647	GO:0005829	GO:0008673 GO:0019200 GO:0005524	GO:0019698 GO:0006974 GO:0042840	K00874	PF00294	
A0A1C3NEV1	GO:0016021	GO:0016772 GO:0008484	None	None	PF00884 PF08019	
P0A7M9	GO:0022625 GO:0005829	GO:0008270 GO:0003735 GO:0019843	GO:0006412 GO:0006413	K02909	PF01197	
P0AFJ5	GO:0005829 GO:0032993	GO:0001216 GO:0000156 GO:0000976 GO:0042802 GO:0001108 GO:0003700	GO:0006817 GO:2000142	K07657	PF00486 PF00072	
P26281	None	GO:0000287 GO:0016301 GO:0005524 GO:0003848	GO:0046656 GO:0046654	K00950	PF01288	
P21367	GO:0005829 GO:0016020	GO:0042802 GO:0016787 GO:0016829	None	None	PF00857	
Q9EVJ6	None	GO:0003677 GO:0016740	None	None	PF00440	
P02916	GO:0005886 GO:0016020 GO:0005887 GO:1990060 GO:0043190	GO:0015423	GO:0015768 GO:0042956 GO:0006974	K10109	PF00528 PF14785	
P68187	GO:0055052 GO:0043190 GO:0031234 GO:1990060 GO:0016020	GO:0033613 GO:0016887 GO:0005524 GO:0015423	GO:0015768 GO:0042956	K10111	PF17912 PF00005	
P08401	GO:0005886 GO:0016020 GO:0005887	GO:0000155 GO:0005524	GO:0018106 GO:0047484 GO:0023014 GO:0007584	K07641	PF00672 PF00512 PF02518	
P0AB01	GO:0005886 GO:0016021	None	GO:0006457 GO:0043164 GO:0000270 GO:0071555	None	PF02698	
P64610	None	None	None	None	PF10707	
P0A7M2	GO:0005829 GO:0022625	GO:0003735 GO:0019843	GO:0000027 GO:0006412	K02902	PF00830	
P0A7N4	GO:0022625 GO:0005829	GO:0003735	GO:0006412 GO:0000302 GO:0009314 GO:0000027	K02911	PF01783	
P08408	GO:0009289 GO:0005576	None	GO:0007155 GO:0009405	None	PF00419	
P15319	GO:0030288	None	GO:0071555 GO:0043711 GO:0061077	None	PF02753 PF00345	
P37195	None	GO:0003677	GO:0043471 GO:0006355	K21901	PF00196	
P52097	GO:0005829	GO:0005524 GO:0042802 GO:0032267	GO:0006400 GO:0002136	K04075	PF09179 PF11734 PF01171	
P77434	GO:0005737	GO:0008483 GO:0004021 GO:0030170	GO:0030632 GO:0019272 GO:0006523	K14261	PF00155	
P24178	GO:0005829	None	None	None	PF03960	
P0A9L5	GO:0005737	GO:0003755	None	K03769	None	
P0A9L3	GO:0005829 GO:0042597	GO:0005528 GO:0042802 GO:0003755	GO:0006457	K03773	PF01346 PF00254	
Q47719	None	None	None	None	None	
P17993	GO:0005829	GO:0099119 GO:1901611 GO:0043431 GO:0008425 GO:0008689	GO:0032259 GO:0042538 GO:0006744	K00568	None	
P77649	None	GO:0000287 GO:0070733 GO:0005524	GO:0018117	K08997	PF02696	
P39362	GO:0005829	GO:0004750 GO:0046872	GO:0009052 GO:0019323 GO:0044262	K14587	PF00834	
P0A9D2	GO:0005737	GO:0004364	GO:0042542	K00799	PF13409 PF00043	
P58034	GO:0016021 GO:0005886	None	GO:0051301 GO:0007049	None	None	
P76204	None	GO:0008134	GO:1902201 GO:0043433 GO:2000678	None	PF00563	
P0AFZ1	None	None	None	None	PF14581 PF07179	
P69816	GO:0005886 GO:0005737	GO:0022877 GO:0090563 GO:0016301 GO:0090582	GO:0009401	K11202	PF02302	
P27431	None	GO:0008198 GO:0032453 GO:0051864 GO:0016706	GO:0030961 GO:0043687	K18850	PF08007	
P07112	GO:0005737	GO:0003677 GO:0046872 GO:0003917 GO:0003899	GO:0000746	None	PF03389 PF16793	
P32125	None	GO:0005525	GO:0006777	K03753	PF03205	
P03051	None	GO:0042802	None	None	PF01815	
P11988	GO:0005829	GO:0008422 GO:0008706 GO:0103047 GO:0004553	GO:0016052	K01223	PF00232	
P15028	GO:0005623 GO:0030288	None	GO:0033214 GO:0055072 GO:0010039	K23181	PF01497	
P05845	None	GO:0003677	GO:0032196 GO:0006310	None	PF18623	
P0AE58	None	GO:0003700	GO:0006355 GO:0009437 GO:0006351	K08277	PF07180	
P64534	GO:0030288 GO:0005829	GO:0005507	GO:0032025 GO:0006974 GO:0010045 GO:1901652	K23243	PF11776	
P78271	None	None	None	None	PF05406	
P05704	GO:0098561 GO:0005886 GO:0005887	GO:0004888 GO:0042803	GO:0006935 GO:0007165	K05876	PF00672 PF02203 PF00015	
P45543	None	GO:0019200 GO:0005524 GO:0016773	None	K10710	PF00294	
P0A884	GO:0005829	GO:0000287 GO:0004799 GO:0003723	GO:0006231 GO:0009314 GO:0032259 GO:0006417 GO:0006235	K00560	PF00303	
P75742	GO:0005887 GO:0016021 GO:0005886	GO:0015333 GO:1904680 GO:0035673 GO:0042937 GO:0071916	GO:0042938 GO:0015031	K03305	PF00854	
P76938	None	GO:0004497 GO:0016709 GO:0046872	GO:1901260 GO:0043687	K09906	PF04315	
Q47108	GO:0005886 GO:0016021	None	GO:0019835 GO:0050829	None	PF01024	
Q46865	None	GO:0004521	GO:0043488 GO:0009372 GO:0045892 GO:0044010 GO:0017148 GO:2000145	K13651	PF15723	
P33346	None	None	None	None	PF13569	
P26648	GO:0030288 GO:0032153	GO:0016491 GO:0005507	GO:0010212 GO:0051301 GO:0043093 GO:0006979	K04753	PF00394 PF07732 PF07731	
P69423	GO:0005887 GO:0005886 GO:0033281 GO:0016020	GO:0042802 GO:0009977	GO:0065002 GO:0009314 GO:0043953	K03118	PF00902	
P0A7Z4	GO:0005829 GO:0005737 GO:0016020	GO:0003677 GO:0046983 GO:0003899	GO:0006351	K03040	PF01000 PF01193 PF03118	
P0A877	GO:0005829 GO:0005737 GO:0009507	GO:0004834 GO:0016829	GO:0009073 GO:0000162	K01695	PF00290	
P0A879	GO:0005737 GO:0005829	GO:0030170 GO:0004834 GO:0042802	GO:0009073 GO:0000162	K01696	PF00291	
P64638	None	GO:0005506 GO:0051536 GO:0003677	None	K07490	PF09012	
P11349	GO:0044799 GO:0016020 GO:0031235 GO:0031224	GO:0051538 GO:0046872 GO:0009055 GO:0051539 GO:0008940	GO:0042128 GO:0009061 GO:0042126	K00371	PF14711 PF13247	
P0A9S5	GO:0005829	GO:0046872 GO:0042802 GO:0019147 GO:0008888	GO:0019588 GO:0051596	K00005	PF00465	
P0ADV1	GO:1990351 GO:0042597 GO:0030288 GO:0009279	GO:0017089 GO:0001530 GO:0042802	GO:0015920 GO:0043165	K09774	PF03968	
P0A6W9	GO:0005829	GO:0046872 GO:0004357 GO:0005524	GO:0006750 GO:0006972 GO:0071288 GO:0071243	K01919	PF04262	
Q46802	None	GO:0005524 GO:0043565 GO:0008134	GO:0000160 GO:0006351 GO:0006355	None	PF02954 PF00158 PF13188	
P26602	GO:0005829	GO:0008813	GO:0006744 GO:0042866	K03181	PF04345	
P0A7D7	GO:0005829 GO:0016020	GO:0005524 GO:0004639	GO:0006189 GO:0009236	K01923	PF01259	
P07004	GO:0005829	GO:0004350 GO:0042802 GO:0050661	GO:0055129	K00147	PF00171	
P0A823	None	GO:0003677	GO:0006355 GO:0045893	K06206	PF03749 PF17746	
P20083	GO:0005694 GO:0005829	GO:0005524 GO:0003918 GO:0003677 GO:0046872	GO:0046677 GO:0007062 GO:0051276 GO:0006265 GO:0030541	K02622	PF01751 PF02518 PF00986 PF00204	
P08179	GO:0005737 GO:0005829	GO:0004644	GO:0006974 GO:0006189	K11175	PF00551	
P09147	GO:0005737 GO:0005829	GO:0016857 GO:0070403 GO:0003978 GO:0042802	GO:0019388 GO:0005975 GO:0006012 GO:0009242 GO:0033499	K01784	PF16363	
P00893	GO:0005829	GO:0030976 GO:0050660 GO:0003984 GO:0000287	GO:0009097 GO:0009099	K01652	PF00205 PF02776 PF02775	
P15042	GO:0005829	GO:0046872 GO:0003911 GO:0070403 GO:0003677	GO:0006260 GO:0006288 GO:0006266	K01972	PF03119 PF01653 PF00533 PF03120 PF12826	
P0CE48	GO:0005886 GO:0005829	GO:0003746 GO:0003924 GO:0005525	GO:0006414 GO:0046677	K02358	PF03143 PF00009 PF03144	
P22256	GO:0005829	GO:0030170 GO:0047589 GO:0003867 GO:0003992 GO:0034386	GO:0042450 GO:0009450	K07250	PF00202	
P0A853	GO:0005829 GO:0016020 GO:0060187	GO:0080146 GO:0009034 GO:0030955 GO:0042802 GO:0030170	GO:0051289 GO:0006569	K01667	PF01212	
P0AEW6	None	GO:0005524 GO:0008906 GO:0019200	GO:0032264	K00892	PF00294	
P0A8Y8	GO:0005829	GO:0016788 GO:0042802 GO:0016790 GO:0061522 GO:0016289	GO:0009239	None	PF03061	
P0AE06	GO:0031226 GO:1990281 GO:0030288	GO:0042802 GO:0042910	GO:0015721 GO:0046677 GO:1990961	K03585	PF00529 PF16576	
P75825	GO:0005737	GO:0016491 GO:0046872 GO:0050418 GO:0051537 GO:0004601	GO:0046210 GO:0042542 GO:0035606 GO:0006807 GO:0055114 GO:0018119	K05601	PF03063	
P69853	GO:0031234 GO:0005737	GO:0005048	GO:0061077	K23349	PF02613	
P37330	GO:0005829	GO:0000287 GO:0004474	GO:0009436 GO:0006097 GO:0006099	K01638	PF01274	
P77499	GO:0005829 GO:1990229	GO:0016887 GO:0005524	GO:0016226 GO:0009314	K09013	PF00005	
P77689	GO:1990229	None	GO:0016226 GO:0006979	K09015	PF01458	
P08390	GO:0005829	GO:0016620 GO:0046983 GO:0051287	GO:0008652	None	PF02774 PF01118	
P0ADW6	None	GO:0046872 GO:0051539 GO:0003824	None	K07139	PF04055 PF16199	
P0ABY2	GO:0005829	None	GO:0006457 GO:0044781 GO:0071973 GO:1902209	K02423	PF05400	
P75767	GO:0005737	None	GO:0008360	None	PF01933	
P37614	None	None	None	K08993	PF06611	
P0A930	GO:0046930 GO:0009279	GO:0015159 GO:0015288	GO:0006811 GO:0000271 GO:0046377	K01991	PF18412 PF10531 PF02563	
P0A9J4	GO:0005737	GO:0050661 GO:0008677	GO:0033317	K00077	PF02558 PF08546	
P62615	None	GO:0050515 GO:0005524	GO:0019288 GO:0016114	K00919	PF00288 PF08544	
O52134	None	None	None	None	None	
P71215	GO:0016021	None	GO:0009405	None	None	
M4JTK1	None	GO:0008658 GO:0008800	GO:0017001 GO:0046677	K18976	PF00905	
P05050	None	GO:0051213 GO:0043734 GO:0103053 GO:0008198 GO:0035515	GO:0035552 GO:0070989 GO:0042245 GO:0006281 GO:0080111 GO:0035553 GO:0006307	K03919	PF13532	
P0DP64	None	None	GO:0006807	K11206	PF00795	
P24554	None	GO:0005524 GO:0003697 GO:0003684 GO:0046872 GO:0008094	GO:0006281 GO:0009314 GO:0000725	K04485	PF18073	
P77174	None	GO:0044212	None	None	PF02195	
P31224	GO:0005887 GO:0016020 GO:1990281 GO:0005886 GO:0030288	GO:0015562 GO:0042802	GO:0042908	K18138	PF00873	
P69428	GO:0016021 GO:0033281 GO:0005829 GO:0005887	GO:0009977 GO:0042802	GO:0065002 GO:0043953	K03116	PF02416	
P14175	GO:0043190	GO:0005034 GO:0005524 GO:0005275 GO:0016887	GO:0006972 GO:0006865 GO:0031460	K02000	PF00005 PF00571	
P0A991	GO:0005829 GO:0016020	GO:0004332 GO:0042802	GO:0006096	K11645	PF01791	
P0AE52	GO:0005829 GO:0005737 GO:0005623	GO:0008379 GO:0032843	GO:0006979 GO:0045454 GO:0034599	K03564	PF00578	
P0ADR6	GO:0005737	GO:0070677	GO:0000453	K06968	PF18125 PF01728	
P0A9H3	GO:0005737	GO:0008923 GO:0097216 GO:0042802	GO:0006554	K01582	PF03711 PF03709 PF01276	
P0AEY5	GO:0005829	GO:0008753 GO:0050660	None	K03923	PF02525	
P0A9E2	GO:0005737	GO:0000986 GO:0001108 GO:0003700	GO:0006355	K13631	PF12833	
P0ADE2	None	None	GO:0006979	None	PF06526	
P0AGG0	None	GO:0000287 GO:0046872 GO:0005524 GO:0009030	GO:0009229 GO:0009228	K00946	PF02769 PF00586	
P0ABE2	GO:0005829	GO:0003677	GO:0006351	K05527	PF01722	
P0AEH3	None	GO:0008080 GO:0016747	None	K02348	PF13673	
P15032	None	GO:0051908 GO:0042802	None	K10906	PF12684 PF06630	
P46144	None	None	None	K06950	PF01966	
P11454	GO:0009366 GO:0005886 GO:0005737 GO:0005829	GO:0047527 GO:0005524 GO:0016788 GO:0016779 GO:0031177	GO:0009239 GO:0044550 GO:0043041	K02364	PF00501 PF00975 PF00668 PF13193 PF00550	
P30870	GO:0005829	GO:0000287 GO:0005524 GO:0047388 GO:0008882	GO:0000820 GO:0008152	K00982	PF08335 PF03710	
P06999	GO:0005829	GO:0005524 GO:0000287 GO:0008443 GO:0003872 GO:0042802 GO:0009024	GO:0006974 GO:0006096	K16370	PF00294	
P71229	None	GO:0008134 GO:0005524 GO:0003677	GO:0006352 GO:2000142 GO:0000160	K12146	PF01590 PF00158	
P07001	GO:0005887 GO:0005886	GO:0008750 GO:0051287 GO:0046983 GO:0008746 GO:0050661	GO:1902600 GO:0006740	K00324	PF05222 PF12769 PF01262	
P0A812	GO:0048476 GO:0005829	GO:0003677 GO:0009378 GO:0003678 GO:0005524	GO:0000725 GO:0009432 GO:0009411	K03551	PF17864 PF05496 PF05491	
P0A9E5	GO:0005829 GO:0032993	GO:0051536 GO:0003700 GO:0001216 GO:0051539 GO:0003677 GO:0046872 GO:0000976	GO:0006355 GO:0071731 GO:0009061 GO:0045893	K01420	PF13545 PF00027	
P76569	GO:0005829	GO:0008794	None	K00537	PF03960	
P0AEC0	GO:0016021 GO:0005886	GO:0050660	None	None	PF03471 PF03741	
P75958	GO:0005886 GO:0005887 GO:0098797	None	GO:0044874 GO:0042953	K09808	PF02687 PF12704	
P06721	GO:0005737	GO:0004121 GO:0047804 GO:0030170 GO:0080146 GO:0042802	GO:0009086 GO:0051289 GO:0019450 GO:0019346	K01760	PF01053	
Q306W4	None	GO:0046353	GO:0046677	None	PF02522	
P76483	None	None	None	None	PF08974	
P37651	GO:0005576	GO:0008810	GO:0030245	K20542	PF01270	
P0C0L2	GO:0005829	GO:0004601 GO:0051920	GO:0006972 GO:0033194 GO:0006979	K04063	PF02566	
P40191	GO:0005829	GO:0046872 GO:0008478 GO:0008902 GO:0005524 GO:0030170 GO:0000287 GO:0008270 GO:0030955	GO:0009443 GO:0008615	K00868	PF08543	
P76002	GO:0042597 GO:0005829	GO:0060241	None	None	PF04151	
P0A6Z3	GO:0005886 GO:0005829	GO:0016887 GO:0051082 GO:0042802 GO:0042623 GO:0005524	GO:0006974 GO:0006457 GO:0009408	K04079	PF02518 PF00183	
P69432	GO:0005886 GO:0016021	None	GO:0043709 GO:0043708	K11937	PF13994	
P0AFI2	GO:0019897 GO:0005829 GO:0005694 GO:0005737 GO:0009330	GO:0003918 GO:0003677 GO:0005524	GO:0030541 GO:0006265 GO:0007062 GO:0007059	K02621	PF03989 PF00521	
P0A7B1	GO:0005886 GO:0005829 GO:0009358 GO:0031241	GO:0008976 GO:0016776 GO:0016778 GO:0005524 GO:0043751 GO:0046872	GO:0046777 GO:0006799 GO:0006757	K00937	PF13090 PF02503 PF17941 PF13089	
P64616	None	None	None	K03623	PF01337	
P09184	None	GO:0043765 GO:0003677 GO:0046872	GO:0006298	K07458	PF03852	
P23367	GO:0032300	GO:0005524 GO:0030983 GO:0016887 GO:0003677 GO:0042802	GO:0000018 GO:0006298	K03572	PF01119 PF08676	
P76066	None	None	None	None	PF07789	
P08244	GO:0005829 GO:0005737	GO:0004590 GO:0016831	GO:0015949 GO:0044205 GO:0006207	K01591	PF00215	
P45470	GO:0005829	GO:0042802 GO:0036524 GO:0019172 GO:0016787	GO:0009411 GO:0030091 GO:0009408 GO:0009268 GO:0106044 GO:0006281 GO:0036525 GO:0006979	K05520	PF01965	
P37095	GO:0005829	GO:0004177 GO:0042802 GO:0044212 GO:0008235 GO:0030145	GO:0006508 GO:0043171	K07751	PF12404 PF00883	
P29217	GO:0005829	None	None	K09915	PF04337	
P25524	GO:0005829	GO:0102480 GO:0008270 GO:0004131 GO:0042802 GO:0035888 GO:0008198 GO:0016814	GO:0006209	K01485	PF07969	
P0A786	GO:0005737 GO:0005829	GO:0004070 GO:0042802 GO:0016597	GO:0006520 GO:0006807 GO:0006207 GO:0044205 GO:0070207	K00609	PF00185 PF02729	
P04951	GO:0005829	GO:0008690 GO:0000287	GO:0019294 GO:0033468	K00979	PF02348	
P09391	GO:0005887 GO:0005886	GO:0004175 GO:0042802 GO:0004252	GO:0006508	K02441	PF01694 PF12122	
P39346	None	GO:0050572 GO:0046872	GO:0019521 GO:0046183	K00098	PF00107 PF08240	
P37765	GO:0005829	GO:0120159 GO:0003723 GO:0009982	GO:0000455	K06178	PF01479 PF00849	
P75864	GO:0005737	GO:0008990 GO:0052915 GO:0070043 GO:0003723	GO:0070475 GO:0031167	K12297	PF01170 PF02926 PF10672	
P0AAM7	None	GO:0005506 GO:0042802 GO:1902670	GO:0051604	K04653	PF01455	
Q46919	None	None	GO:0044010	None	PF04287	
P0ADZ4	GO:0005829 GO:0022627	GO:0003735 GO:0019843 GO:1903231 GO:0070181	GO:0006417 GO:0000028 GO:0006412	K02956	PF00312	
P33354	GO:0005886	None	None	None	PF06998	
Q7DFV4	None	GO:0016740	None	None	None	
P0A6G5	None	GO:0050519	GO:0051191 GO:0018247	K05964	PF03802	
P07013	GO:1990099	GO:0003697 GO:0042802	GO:0006269 GO:0006276 GO:0006270 GO:0009314	K02686	PF00436	
P08839	GO:0005829 GO:0019197	GO:0008965 GO:0000287 GO:0046872 GO:0016301 GO:0042802	GO:0009401	K08483	PF00391 PF02896 PF05524	
Q9EXV5	None	GO:0008800	GO:0046677 GO:0030655	K18767	None	
P60240	GO:0005634 GO:0005737	GO:0003677 GO:0005524 GO:0003676 GO:0008094 GO:0016887 GO:0001000 GO:0004386	GO:0045893	K03580	PF18339 PF00271 PF12137 PF00176 PF18337	
P07813	GO:0005829	GO:0002161 GO:0004823 GO:0005524	GO:0006429	K01869	PF00133 PF08264 PF13603	
P41443	GO:0015627	None	GO:0015628	K02457	PF12019 PF07963	
P76086	None	GO:0000984	GO:0006351 GO:0010124 GO:2000143	K02616	PF07848 PF08223	
P0A6Y8	GO:0016234 GO:0005886 GO:0032991 GO:0005737 GO:0005829 GO:0016020	GO:0005524 GO:0016887 GO:0031072 GO:0044183 GO:0051087 GO:0008270 GO:0043531 GO:0051787 GO:0042623 GO:0016989 GO:0051082	GO:0065003 GO:0032984 GO:0006260 GO:0051085 GO:0009408 GO:0042026 GO:0034620 GO:0006986	K04043	PF00012	
P0A7W1	GO:0005829 GO:0022627	GO:0019843 GO:0003735	GO:0046677 GO:0006412 GO:1990145 GO:0000028	K02988	PF03719 PF00333	
P0ADZ0	GO:0022625	GO:0019843 GO:0003735	GO:0000027 GO:0006412	K02892	PF00276	
P0A6E9	GO:0005829	GO:0005524 GO:0000287 GO:0004141	GO:0009102	K01935	None	
P27254	None	GO:0005524 GO:0003924 GO:0005525	None	K07588	None	
P41409	GO:0005829	GO:0008477 GO:0050263 GO:0042802 GO:0045437 GO:0005509	GO:0046133 GO:0051289 GO:0006206 GO:0015949 GO:0006152	K01250	PF01156	
P04983	GO:0043190	GO:0015611 GO:0015407 GO:0005524 GO:0015591 GO:0016887	GO:0015752	K10441	PF00005	
P69776	GO:0009279 GO:0005576 GO:0005618 GO:0030288 GO:0016020 GO:0031230 GO:0045203	GO:0008289 GO:0042834 GO:0042802	GO:0043580 GO:0030258	K06078	PF04728	
P0A9P4	GO:0005829	GO:0050660 GO:0004791	GO:0019430	K00384	PF07992	
P39274	None	None	None	K06975	PF14542	
P0A6T3	GO:0005829 GO:0005737	GO:0000287 GO:0019200 GO:0005524 GO:0005534 GO:0004335	GO:0033499	K00849	PF00288 PF10509 PF08544	
P0AFF6	GO:0005829	GO:0003700 GO:0001000 GO:0000166 GO:0019904 GO:0003723	GO:0031564 GO:0001125 GO:0051259	K02600	PF00575 PF08529 PF13184	
P78067	GO:0042597	GO:0004792 GO:0016783	GO:0019346	K21028	PF00581	
P33136	GO:0030288	GO:0030246 GO:0003824	GO:0051274 GO:0006970	K03670	PF04349	
P0A7R5	GO:0022627 GO:0005829 GO:0015935	GO:0001072 GO:0003735 GO:0000049	GO:0031564 GO:0006412	K02946	PF00338	
P0A7V8	GO:0005829 GO:0015935 GO:0022627	GO:0003735 GO:0000900 GO:0048027 GO:0019843	GO:1990145 GO:0045903 GO:0000028 GO:0006353 GO:0045947 GO:0031564 GO:0046677	K02986	PF01479 PF00163	
P0A910	GO:0019867 GO:0009279 GO:0046930 GO:0016021 GO:0016020	GO:0015288 GO:0042802	GO:0009597 GO:0006974 GO:0006811 GO:0046718 GO:0000746 GO:0034220	K03286	PF00691 PF01389	
P36560	GO:0042597	None	GO:0010043	None	None	
P56258	GO:0005886	GO:0102031 GO:0008417	GO:0009246	K12582	PF07429	
P67701	None	GO:0003677	GO:0006355	K18831	PF01381	
P76555	None	None	GO:0046336	K04030	PF06249	
P77609	None	None	None	None	PF14282	
P0AF67	GO:0005737	GO:0016887 GO:0043531 GO:0004672 GO:0005524 GO:0046872 GO:0042802	GO:0002949 GO:0046777	K06925	PF02367	
P0AAK4	None	GO:0051539 GO:0046872 GO:0009055	None	K05796	PF12800 PF13247 PF12798	
P0A6X7	GO:0005829 GO:0009295 GO:0032993	GO:0003677 GO:0000976 GO:0001216	GO:0006417 GO:0000746 GO:0006310 GO:0006351	K04764	PF00216	
P0AED9	None	GO:0003886	GO:0090116 GO:0009307	K00558	PF00145 PF18284	
Q47098	None	GO:0016832 GO:0018802 GO:0046872	GO:0010124	None	PF03328	
P76148	None	None	None	None	PF13811	
P31666	None	GO:0016810	GO:0005975	None	PF01522	
P76161	None	GO:0003677	GO:0031564	None	PF03589	
P60422	GO:0005829 GO:0022625	GO:0003723 GO:0003735 GO:0016740 GO:0019843 GO:0008270	GO:0000027 GO:0002181	K02886	PF00181 PF03947	
P0AC69	GO:0005829 GO:0005623	GO:0009055 GO:0046872 GO:0015035 GO:0051537	GO:0045454	K07390	PF00462	
P14191	GO:0009289	None	None	None	None	
P25401	GO:0030288	None	GO:0043711 GO:0061077 GO:0071555	None	PF00345	
P0ABD3	GO:0005829 GO:0016020 GO:0005623	GO:0016491 GO:0004322 GO:0020037 GO:0042802 GO:0008199 GO:0005506	GO:0006880 GO:0006826	K03594	PF00210	
P0ABD5	GO:0009329 GO:0005829 GO:0005737	GO:0003989 GO:0005524 GO:0016743 GO:0042802	GO:0042759 GO:2001295 GO:0006633	K01962	PF03255	
P27848	GO:0005829	GO:0046872 GO:0033883 GO:0050308 GO:0000287 GO:0016791	None	None	None	
P0ACB2	GO:0005829	GO:0004655 GO:0000287 GO:0008270	GO:0006783 GO:0006782	K01698	PF00490	
P03007	GO:0005829 GO:0044776	GO:0046872 GO:0008408 GO:0003677 GO:0004527 GO:0003887	GO:0045004	K02342	PF00929	
P0ADN2	GO:0005829	None	GO:0051276 GO:0007059	K09897	PF04219	
P03024	None	GO:0003700 GO:0042802 GO:0000976 GO:0003677	GO:0006351 GO:0006012 GO:0006355	K02529	PF00356	
P07639	GO:0005737	GO:0008270 GO:0070403 GO:0003856	GO:0009073 GO:0009423	K01735	PF01761	
P60716	GO:0005737 GO:0005829 GO:0005739	GO:0046872 GO:0016992 GO:0051539	GO:0009249 GO:0009107	K03644	PF04055 PF16881	
Q57254	GO:0009289	None	None	None	PF12393 PF04619	
Q7BG36	None	None	None	None	PF05775	
P12995	GO:0005737	GO:0030170 GO:0004015	GO:0009102	K00833	PF00202	
P07364	GO:0098561 GO:0005886 GO:0005829	GO:0008022 GO:0008983 GO:0008276	GO:0006935 GO:0006479	K00575	PF03705 PF01739	
P37759	GO:0005829	GO:0008460 GO:0042802 GO:0050662	GO:0019305 GO:0009226 GO:0045226 GO:0009103 GO:0009243	K01710	PF16363	
P0A8J2	GO:1990077	GO:0042802	GO:0006269 GO:0006261 GO:0006267	K02317	PF17948	
P0AA41	GO:0005829	GO:0009982 GO:0106029 GO:0003723	GO:0031119 GO:0009451 GO:0006399 GO:0008033	K06175	PF00849	
P0AEI4	GO:0005829	GO:0051539 GO:0046872 GO:0035596 GO:0103039 GO:0035599	GO:0018339 GO:0006400	K14441	PF00919 PF18693 PF04055	
P0ACT2	None	GO:0003700 GO:0003677	GO:0042493 GO:0045892	K18140	PF00440 PF08361	
P0ADG4	GO:0005829 GO:0005737	GO:0000287 GO:0052833 GO:0047954 GO:0031403 GO:0052832 GO:0008934	GO:0006020 GO:0046855 GO:0007165 GO:0046854	K01092	PF00459	
P31825	GO:0005737	GO:0016430 GO:0003676	GO:0030488	K15460	PF05175	
Q46939	GO:0005737	GO:0003988 GO:0003985	GO:0071271 GO:0006635	K00626	PF00108 PF02803	
P76611	None	GO:0003677 GO:0000150	GO:0015074	None	None	
P77295	None	GO:0003700 GO:0044212	GO:0006355	None	PF01022	
P0AEN1	GO:0005829	GO:0052875 GO:0042602 GO:0008047	GO:0006979 GO:0055072 GO:0006811 GO:0030091	K05368	PF00175 PF00970	
