Q9UEH7	GO:0009897 GO:0016021 GO:0005886 GO:0043235	GO:0019955 GO:0004896 GO:0004912	GO:0019221	hsa:3563	PF18611 PF09240	
Q8NDU5	GO:0005829	GO:0001671 GO:0051087 GO:0051879	GO:0032781 GO:0006457	None	PF09229	
Q8WZ89	GO:0008247 GO:0000235 GO:1904115 GO:0005938 GO:0031252 GO:0090724 GO:0005813 GO:0005881 GO:0005829 GO:0070062 GO:0005871 GO:0000776 GO:0005875 GO:0031514 GO:0043005 GO:0043025 GO:0005635 GO:0031965 GO:0048471 GO:0032420 GO:0045202	GO:0034452 GO:0070840 GO:0045505 GO:0008201 GO:0042802 GO:0008017 GO:0051010 GO:0043274 GO:0051219 GO:0046982	GO:0001675 GO:0030036 GO:0008344 GO:0001667 GO:0060117 GO:0048854 GO:0021987 GO:0021895 GO:0007268 GO:0090102 GO:0021540 GO:0043622 GO:0051660 GO:0000132 GO:0042249 GO:0007281 GO:0021766 GO:0021819 GO:0007611 GO:0016042 GO:0051661 GO:0000226 GO:0090176 GO:0031023 GO:0051012 GO:0007017 GO:0046329 GO:0010977 GO:0007405 GO:0050885 GO:0001764 GO:0051081 GO:0007097 GO:0036035 GO:0046469 GO:0045773 GO:0001961 GO:0061003 GO:0040019 GO:0045931 GO:0009306 GO:0038026 GO:0043087 GO:0070507 GO:0008090 GO:0017145 GO:0019226 GO:0047496	hsa:5048	PF08513 PF00400	
Q9Y5X8	GO:0005829 GO:0001772	GO:0005154 GO:0005096 GO:0005085 GO:0046872	GO:0001525 GO:0050853 GO:0006974 GO:0038095 GO:0038096 GO:0007229 GO:0030032 GO:0030593 GO:0030168 GO:0030890 GO:0045785 GO:0043552 GO:0008361 GO:0043087 GO:0051056 GO:0009410 GO:0007264 GO:0006906	hsa:10451	PF00130 PF11971 PF00169 PF00621 PF00017 PF07653	
Q9BSB1	GO:0005737 GO:0005829 GO:0005886	GO:0001664 GO:0005085 GO:0003723	GO:0007186 GO:0051056 GO:0007266	hsa:9138	PF17838 PF09128 PF00621	
Q9UQR3	GO:0010008 GO:0016020 GO:0001726	GO:0005096 GO:0046872	GO:0030029 GO:1990090 GO:0032456	hsa:23527	PF12796 PF01412 PF00169	
Q9BQQ3	GO:0033116 GO:0005794 GO:0000139	GO:0046872	GO:0061951 GO:0007030 GO:0050774 GO:0006487 GO:0015031	hsa:64689	PF04495	
Q9UGW9	GO:0005829 GO:0005886	GO:0005524 GO:0047696 GO:0001664 GO:0004703 GO:0004672	GO:0002029 GO:0007186 GO:0006468 GO:0031623 GO:0009966 GO:0007165	hsa:157	PF00169 PF00069 PF00615	
Q9H3N0	GO:0005737 GO:0005829 GO:0005759 GO:0031966 GO:0042405 GO:0016363 GO:0005730 GO:0005654 GO:0005634 GO:0005886 GO:0045202	GO:0051117 GO:0042802 GO:1990380 GO:0061578 GO:0004843 GO:0031625	GO:0030036 GO:0034605 GO:0071218 GO:0007268 GO:0045104 GO:0000226 GO:0035520 GO:0007399 GO:0006289 GO:1904294 GO:0043161 GO:0016579 GO:0071108 GO:0070536 GO:1904379 GO:0006515 GO:0010810 GO:0006511	hsa:4287	PF02099 PF02809	
Q96QZ1	GO:0005788 GO:0005576 GO:0005615 GO:0043514 GO:0031906	GO:0005125 GO:0008083 GO:0042163 GO:0005143 GO:0045513 GO:0046982	GO:0016477 GO:0098586 GO:0050830 GO:0097191 GO:0006955 GO:1903588 GO:0032700 GO:0050709 GO:0048662 GO:1900747 GO:0045785 GO:2000510 GO:0032729 GO:0050671 GO:0032946 GO:0032816 GO:0045954 GO:0002860 GO:0032819 GO:0051135 GO:0051142 GO:0046427 GO:0034393 GO:0001916 GO:0042102 GO:0042531 GO:0032496 GO:0010224 GO:0009615	hsa:3592	PF03039	
Q59H33	GO:0005829 GO:0031264 GO:0010008 GO:0045121 GO:0005739 GO:0005886 GO:0032991 GO:0043235 GO:0097342	GO:0005524 GO:0070513 GO:0005123 GO:0042802 GO:0004706 GO:0042803 GO:0004672 GO:0106310 GO:0004674 GO:0004712 GO:0044877 GO:0031625	GO:1990000 GO:0006915 GO:0008219 GO:0044257 GO:0071363 GO:0070301 GO:0071356 GO:0097191 GO:0006954 GO:0070266 GO:0097527 GO:0043066 GO:2001237 GO:2001240 GO:0043124 GO:0060546 GO:0036289 GO:0043065 GO:2001238 GO:1905206 GO:0043123 GO:0050729 GO:0070105 GO:0032757 GO:0046330 GO:0045651 GO:0060545 GO:0010940 GO:0051092 GO:1903800 GO:0043068 GO:0001934 GO:2000379 GO:0045944 GO:0032760 GO:1903265 GO:0097300 GO:0046777 GO:0070926 GO:0034612 GO:0097343 GO:1901026 GO:0070231 GO:0033209	hsa:8737	PF00531 PF07714 PF12721	
Q96C16	GO:0005912 GO:0030424 GO:0005829 GO:0016281 GO:0016020	GO:0045296 GO:0003729 GO:0003723 GO:0008135 GO:0003743	GO:0008219 GO:0034645 GO:0007507 GO:0010507 GO:0045773 GO:0030307 GO:0060999 GO:0045727 GO:0051726 GO:0006446	hsa:1982	PF02847 PF02854 PF02020	
Q4W5C3	GO:0070062 GO:0005576 GO:0005615 GO:0005886	GO:0004252	GO:0007596 GO:0007597 GO:0002542 GO:0042730 GO:0031639 GO:0051919 GO:0006508 GO:0031638	hsa:3818	PF00024 PF00089	
Q14D91	GO:0005604 GO:0062023 GO:0005788 GO:0070062 GO:0005576 GO:0005615 GO:0043256 GO:0005606 GO:0043259 GO:0005607 GO:0043257 GO:0048471	GO:0005201 GO:0005178 GO:0005198	GO:0009887 GO:0070831 GO:0007155 GO:0016477 GO:0035987 GO:0031175 GO:0021812 GO:0042476 GO:0030335 GO:0050679 GO:0034446 GO:0009888	hsa:3912	PF00053 PF00055	
Q96GB8	GO:0000785 GO:0005654 GO:0005634 GO:0032993 GO:0005667 GO:0017053	GO:0070742 GO:0031490 GO:0003677 GO:0001228 GO:0003700 GO:0000981 GO:0002039 GO:0000978 GO:0000977 GO:0061629 GO:0043565 GO:1990837 GO:0000976 GO:0001223 GO:0001221 GO:0008270	GO:0031100 GO:0030221 GO:0045165 GO:0007267 GO:0071320 GO:0071372 GO:0071222 GO:0097067 GO:0097028 GO:0035162 GO:0030222 GO:0035854 GO:0048821 GO:0030218 GO:0048873 GO:0001701 GO:0008584 GO:0030219 GO:0043066 GO:0030502 GO:0008285 GO:2001240 GO:0000122 GO:2000678 GO:0070527 GO:0030220 GO:0007204 GO:0045648 GO:0043306 GO:0033690 GO:0050731 GO:0045944 GO:0045893 GO:0010724 GO:0010559 GO:0010725 GO:0060009	hsa:2623	PF00320	
Q9HCE5	GO:0005654 GO:0005634 GO:0036396	GO:0016422 GO:0003729	GO:0021861 GO:0042063 GO:0006402 GO:0061157 GO:0080009 GO:0000398 GO:1901533 GO:0045727 GO:0007283 GO:0019827	hsa:57721	PF05063	
Q9UP19	GO:0031362 GO:0009986 GO:0005737 GO:0005829 GO:0030425 GO:0005783 GO:0070062 GO:0019898 GO:0005794 GO:0016234 GO:0043231 GO:0045121 GO:0031965 GO:0005634 GO:0005886 GO:0098794 GO:0014069 GO:0043195	GO:0001540 GO:0019828 GO:0043008 GO:0005509 GO:0051087 GO:0005507 GO:1903135 GO:1903136 GO:0005539 GO:0042802 GO:0005521 GO:0008017 GO:0002020 GO:0044877 GO:0038023 GO:0044325 GO:0015631 GO:0031802	GO:0032147 GO:0035584 GO:0007049 GO:0006878 GO:1904646 GO:0071280 GO:0071466 GO:0097062 GO:0007611 GO:0007616 GO:0090647 GO:0046007 GO:1902992 GO:1902430 GO:0043066 GO:0070885 GO:1902951 GO:0043433 GO:0032689 GO:0032700 GO:0032703 GO:1900272 GO:0001933 GO:0010955 GO:0050860 GO:1990535 GO:0043525 GO:1901216 GO:0050731 GO:1903078 GO:0090314 GO:0061098 GO:0031648 GO:0051260 GO:1905664 GO:1900449 GO:1902938 GO:0050730 GO:1901379 GO:1904645 GO:0046686 GO:0006979	hsa:5621	PF00377 PF11587	
Q8NCX9	GO:0044753 GO:0044754 GO:0030424 GO:0099400 GO:0005737 GO:0032473 GO:0031410 GO:0005829 GO:0030425 GO:0032839 GO:0005783 GO:0070971 GO:0005789 GO:0005768 GO:0070062 GO:0005615 GO:0098978 GO:0005794 GO:0000139 GO:0005798 GO:0030426 GO:0016234 GO:0043231 GO:0005764 GO:0045121 GO:0005902 GO:0005743 GO:0005759 GO:0031966 GO:0005741 GO:0005739 GO:0097487 GO:0043005 GO:0043025 GO:0043204 GO:0005886 GO:0098794 GO:0099523 GO:1990904 GO:0030672 GO:0043195 GO:0005802 GO:1990909	GO:0003779 GO:0005524 GO:1904713 GO:0030276 GO:0039706 GO:0005525 GO:0034211 GO:0005096 GO:0003924 GO:0042802 GO:0004706 GO:0016301 GO:0000287 GO:0004709 GO:0008017 GO:0036479 GO:0042803 GO:0051018 GO:0004672 GO:0106310 GO:0004674 GO:0004722 GO:0004712 GO:0030159 GO:0031267 GO:0000149 GO:0017075 GO:0044325 GO:0015631	GO:0006914 GO:0019722 GO:0060070 GO:0034613 GO:1903351 GO:0071287 GO:0071407 GO:0034599 GO:0009267 GO:0008340 GO:0006897 GO:0007029 GO:0060079 GO:0035640 GO:0007030 GO:0046039 GO:0048312 GO:0035556 GO:0007254 GO:0035641 GO:0007040 GO:0000165 GO:0051646 GO:0007005 GO:1902902 GO:1902236 GO:0090394 GO:0034260 GO:1903206 GO:1902823 GO:0016242 GO:1901215 GO:0010977 GO:0032091 GO:0001933 GO:0010955 GO:1903217 GO:1903215 GO:1903125 GO:0007528 GO:0070997 GO:0140058 GO:0048812 GO:0021772 GO:0018105 GO:0018107 GO:0016310 GO:0010508 GO:0090263 GO:0060161 GO:1901727 GO:0043406 GO:1903980 GO:0051770 GO:0043068 GO:0032436 GO:1902499 GO:0032092 GO:0045860 GO:0001934 GO:0031398 GO:1900244 GO:0032760 GO:0046777 GO:0006606 GO:0070973 GO:0070585 GO:0006468 GO:0072593 GO:0010506 GO:2000172 GO:1905289 GO:0060828 GO:0061001 GO:0060159 GO:0060628 GO:0035564 GO:0040012 GO:0035751 GO:0042391 GO:0051900 GO:0090140 GO:1902692 GO:1901214 GO:0014041 GO:0010738 GO:0031647 GO:1905279 GO:0051966 GO:2000300 GO:1902803 GO:0006979 GO:0007165 GO:0007283 GO:0021756 GO:0022028 GO:1904887	hsa:120892	PF16095 PF12799 PF13855 PF00069	
Q9HCZ7	GO:0034274 GO:0005776 GO:0030424 GO:0005930 GO:0005737 GO:0005829 GO:0016020 GO:0044233 GO:0030670 GO:0034045	None	GO:0035973 GO:0019883 GO:0006915 GO:0000045 GO:0006914 GO:0000422 GO:0044804 GO:0001974 GO:0006501 GO:0006995 GO:0071500 GO:0061684 GO:0060047 GO:0016236 GO:0043066 GO:0060548 GO:0050687 GO:2000619 GO:0045824 GO:0050765 GO:0031397 GO:2000378 GO:0032480 GO:0039689 GO:0045060 GO:0048840 GO:0070257 GO:1904973 GO:0043687 GO:0006497 GO:0061739 GO:1901096 GO:1902017 GO:0002718 GO:0051279 GO:1902617 GO:0009620 GO:0010040 GO:0009410 GO:0042311 GO:0055015	hsa:9474	PF04106	
Q9BY23	GO:0032281 GO:0030666 GO:1990454 GO:0005886 GO:0014069 GO:0098839 GO:0005891	GO:0005246 GO:0016247 GO:0005245	GO:0006816 GO:0099590 GO:0098943 GO:0051968 GO:0098970 GO:2000311 GO:0019226	hsa:59283	PF00822	
Q99075	GO:0009986 GO:0030669 GO:0030666 GO:0005576 GO:0005615 GO:0005887 GO:0005886	GO:0005154 GO:0008083 GO:0008201	GO:0060326 GO:0007173 GO:0007517 GO:0051545 GO:0030307 GO:0030335 GO:0008284 GO:0045741 GO:0051549 GO:0051897 GO:0048661 GO:0090303 GO:0008016 GO:0007165 GO:0035313	hsa:1839	PF00008	
Q9H0F6	GO:0005829 GO:0030425 GO:0071797 GO:0014069 GO:0000151	GO:0042802 GO:0046872 GO:0031593 GO:0044877 GO:0043130 GO:0004842	GO:0030262 GO:0007420 GO:0042742 GO:0031424 GO:0007005 GO:0050728 GO:0043123 GO:0043161 GO:0097039 GO:2000348 GO:0010803	hsa:81858	PF16764	
Q8NI00	GO:0044297 GO:0042995 GO:0009986 GO:0005737 GO:0005794 GO:0005887 GO:0031226 GO:0045121 GO:0030670 GO:0005886 GO:0030667 GO:0035354	GO:0001540 GO:0042802 GO:0001530 GO:0001875 GO:0050135 GO:0061809 GO:0038187 GO:0042834 GO:0044877 GO:0038023 GO:0035325 GO:0004888 GO:0042497	GO:0006915 GO:0001775 GO:0071221 GO:0071726 GO:0071346 GO:0071223 GO:0071727 GO:0032289 GO:0050830 GO:0051607 GO:0042496 GO:0042495 GO:0007252 GO:0006955 GO:0006954 GO:0045087 GO:0007612 GO:0006691 GO:0014005 GO:0001774 GO:0002755 GO:0008285 GO:0050765 GO:0051964 GO:0046209 GO:1903974 GO:0032722 GO:0010628 GO:0050729 GO:0032728 GO:0032733 GO:0032735 GO:0032741 GO:0032755 GO:0032757 GO:1904466 GO:0051092 GO:1901224 GO:0051770 GO:0048714 GO:0034123 GO:0045944 GO:0032760 GO:0030177 GO:0070542 GO:0001666 GO:0032868 GO:0032570 GO:0009636 GO:0007165 GO:0034134 GO:0002224	hsa:7097	PF13855 PF01463 PF01582	
Q16197	GO:0005737 GO:0005829 GO:0005783 GO:0005789 GO:0016020 GO:0005741 GO:0005739 GO:0043209 GO:0031965 GO:0005654 GO:0005634 GO:0046930 GO:0032991	GO:0051434 GO:0015267 GO:0016248 GO:0140297 GO:0042802 GO:0002020 GO:0046982 GO:0042803 GO:0051721 GO:0043565 GO:0031625	GO:0007015 GO:0006915 GO:0031103 GO:0007409 GO:0001782 GO:0002326 GO:0042100 GO:0050853 GO:0001662 GO:0001658 GO:0043375 GO:0007569 GO:0098609 GO:0006974 GO:0042149 GO:0071456 GO:0071310 GO:0021747 GO:0051607 GO:0048546 GO:0043583 GO:0032469 GO:0097192 GO:0008625 GO:0007565 GO:0048041 GO:0022612 GO:0032835 GO:0031069 GO:0048873 GO:0006959 GO:0008630 GO:0070059 GO:0008631 GO:0002320 GO:0008584 GO:0006582 GO:0030318 GO:0014031 GO:0001656 GO:2000811 GO:0043066 GO:2001234 GO:0010507 GO:0010523 GO:0030308 GO:0030336 GO:0032848 GO:2001240 GO:2000134 GO:2001243 GO:1902166 GO:0051902 GO:0033033 GO:0043524 GO:0030279 GO:0033689 GO:2000378 GO:0046671 GO:0051402 GO:0048599 GO:0035265 GO:0001503 GO:0001541 GO:0018105 GO:0018107 GO:0048753 GO:0030890 GO:0043085 GO:0030307 GO:0008284 GO:0045636 GO:0040018 GO:0014042 GO:0033138 GO:0048743 GO:0014911 GO:0009791 GO:0006470 GO:0000209 GO:0072593 GO:0051924 GO:0001952 GO:0010468 GO:0010559 GO:0046902 GO:0051881 GO:0006808 GO:0032880 GO:0031647 GO:0022898 GO:0045069 GO:0001836 GO:0003014 GO:0034097 GO:0010332 GO:0051384 GO:0042542 GO:0010039 GO:0002931 GO:0035094 GO:0009314 GO:0009636 GO:0010224 GO:0009410 GO:0048536 GO:0033077 GO:0043029 GO:0048538	hsa:596	PF00452 PF02180	
Q92678	GO:0031410 GO:0005829 GO:0031012 GO:0005615 GO:0005925 GO:0005796 GO:0005887 GO:0045111 GO:0044354 GO:0042470 GO:0005634 GO:0005886	GO:0004175 GO:0005178 GO:0070006 GO:0004222 GO:0004252 GO:0008270	GO:0001525 GO:0043615 GO:0048754 GO:0048870 GO:0035988 GO:0030574 GO:0097094 GO:0048701 GO:0001958 GO:0035987 GO:0001935 GO:0022617 GO:0030198 GO:0060322 GO:0030324 GO:0008584 GO:0051895 GO:0045746 GO:0001541 GO:0045579 GO:0030307 GO:0030335 GO:1905523 GO:0010831 GO:0010954 GO:0016485 GO:0006508 GO:1903076 GO:0043627 GO:0001666 GO:0009612 GO:1990834 GO:0014070 GO:0006979 GO:0001501 GO:0048771 GO:0031638	hsa:4323	PF11857 PF00045 PF00413 PF01471	
Q9UDU9	GO:0031526 GO:0005737 GO:0005925 GO:0005834 GO:0016328 GO:0043005 GO:0043025 GO:0005886	GO:0031752 GO:0001664 GO:0031683 GO:0005525 GO:0003924 GO:0046872 GO:0051721 GO:0019888	GO:0007188 GO:0007596 GO:0030154 GO:0042733 GO:0007186 GO:0001701 GO:0010259 GO:1904753 GO:1904706 GO:0032516 GO:0008217 GO:0008360 GO:0010762 GO:0032434 GO:0032006 GO:0009410 GO:0007266	hsa:2768	PF00503	
Q9UKX7	GO:0005637 GO:0031965 GO:0005640 GO:0005643 GO:0005654	None	GO:0051028 GO:0006606	hsa:10762	PF08911 PF00638	
Q96RP6	GO:0005829 GO:0070062 GO:0005654 GO:0005634 GO:0032991 GO:0000151	GO:0005524 GO:0061631 GO:0061630 GO:0004842	GO:0006464 GO:0051865 GO:0070936 GO:0000209 GO:0016567 GO:0006511	hsa:7322	PF00179	
Q9NQE6	GO:0005737 GO:0000408 GO:0005654 GO:0005634	GO:0005524 GO:0016787 GO:0002039 GO:0106310 GO:0004674 GO:0004712	GO:0006468 GO:1901796 GO:0008033 GO:0070525	hsa:112858	None	
Q9UDL4	GO:0000785 GO:0005829 GO:0070721 GO:0005654 GO:0005886	GO:0000981 GO:0042802 GO:0000978 GO:0044389	GO:0019221 GO:0006952 GO:0051607 GO:0060339 GO:0045944 GO:0007259 GO:0042127 GO:0090140 GO:0001932 GO:0006357 GO:0043434 GO:0060337	hsa:6773	PF00017 PF12188 PF01017 PF02864 PF02865	
P04271	GO:0005737 GO:0005829 GO:0005576 GO:0005615 GO:0043231 GO:0043025 GO:0005654 GO:0005634 GO:0048471 GO:0001726	GO:0005509 GO:0048306 GO:0042802 GO:0042803 GO:0050786 GO:0044548 GO:0048156 GO:0008270	GO:0007409 GO:0007417 GO:0007611 GO:0007613 GO:0008284 GO:0043123 GO:0048168	hsa:6285	PF00036 PF01023	
Q9BT99	GO:0005737 GO:0005874 GO:0005634	GO:0042802 GO:0046872 GO:0031267	GO:0006915 GO:0035556 GO:0008285 GO:0031398 GO:0042981 GO:1900180 GO:0007165	hsa:83593	PF00130 PF16517 PF00788	
Q9H991	GO:0005694 GO:0005634 GO:0035861	None	GO:0006281 GO:2000042 GO:2001034 GO:0045830 GO:0010569	hsa:54537	PF15793	
Q9Y3D7	GO:0031314 GO:0005759 GO:0001405 GO:0032991 GO:0005744	None	GO:0032780 GO:0001503 GO:0030150	hsa:51025	None	
Q9UKL8	GO:0030424 GO:0005829 GO:0030425 GO:0031904 GO:0005576 GO:0005615 GO:0005796 GO:0008021	GO:0008656 GO:0038177 GO:0008083 GO:0008289 GO:0008191 GO:0005163	GO:0006919 GO:0008625 GO:0007613 GO:0050804 GO:0008285 GO:0043524 GO:0021675 GO:0038180 GO:0051402 GO:0048812 GO:0007422 GO:0048672 GO:0043388 GO:0010628 GO:0045666 GO:0033138 GO:0046579 GO:0045664 GO:0007169	hsa:4803	PF00243	
Q14026	GO:0000785 GO:0005739 GO:0071943 GO:0005730 GO:0005654 GO:0005634 GO:0032991 GO:0090571	GO:0001046 GO:0003677 GO:0001228 GO:0003700 GO:0000981 GO:0140297 GO:0001227 GO:0070888 GO:0046983 GO:0044877 GO:0000978 GO:0001221	GO:0006865 GO:0001658 GO:0008283 GO:0006879 GO:1904385 GO:1903841 GO:0071322 GO:0071409 GO:1904620 GO:0006974 GO:1990859 GO:0071364 GO:0071391 GO:0044344 GO:0071378 GO:0071464 GO:0071456 GO:0032869 GO:0071346 GO:0071347 GO:1990858 GO:1904628 GO:0036120 GO:1990646 GO:1904586 GO:0071300 GO:0071394 GO:0034644 GO:0071466 GO:0006338 GO:0051276 GO:0006352 GO:0006112 GO:0070371 GO:0044346 GO:0045023 GO:0000082 GO:0006006 GO:0021854 GO:0001701 GO:0007007 GO:0046722 GO:0097421 GO:0000165 GO:0043066 GO:0051782 GO:0048147 GO:0010629 GO:0046325 GO:0045656 GO:0032873 GO:0000122 GO:0001541 GO:0030728 GO:0015671 GO:2001171 GO:0045787 GO:0008284 GO:0043280 GO:0043388 GO:2000573 GO:1905643 GO:0050679 GO:0048146 GO:0010628 GO:0060252 GO:0045821 GO:1902255 GO:0002053 GO:0090096 GO:0010918 GO:1903862 GO:1902895 GO:2001022 GO:0014911 GO:0048661 GO:0051973 GO:0045944 GO:0045893 GO:0032986 GO:0006848 GO:0000320 GO:0010564 GO:0010468 GO:0007346 GO:1904672 GO:0032204 GO:0006357 GO:0032355 GO:0045471 GO:0010332 GO:0070848 GO:0044752 GO:0009611 GO:0009410 GO:0006366	hsa:4609	PF00010 PF02344 PF01056	
Q9BXB3	GO:0005829 GO:0005654 GO:0005666	GO:0003682 GO:0003677 GO:0003899	GO:0051607 GO:0045087 GO:0045089 GO:0032728 GO:0006383	hsa:661	PF05132	
Q96AK7	GO:0005856 GO:0005829 GO:0070062 GO:0005576 GO:0016020 GO:0035580	GO:0005085 GO:0042608	GO:0030036 GO:0046633 GO:0006935 GO:0001768 GO:0001771 GO:0044351 GO:0001766 GO:0002277 GO:0045060 GO:0050766 GO:0045059 GO:0051056 GO:0007264	hsa:1794	PF06920 PF14429 PF16172 PF07653	
Q2HIZ6	GO:0042105 GO:0030669 GO:0005829 GO:0009897 GO:0005887 GO:0005886	GO:0042802 GO:0030159 GO:0042608 GO:0004888	GO:0002250 GO:0007166 GO:0007163 GO:0045059 GO:0015031 GO:0065003 GO:0070228 GO:0042110	hsa:917	PF16680 PF02189	
Q9NZ70	GO:0005829 GO:0010008 GO:0005634 GO:0005886	GO:0005524 GO:0042802 GO:0000287 GO:0004707 GO:0004709 GO:0008349 GO:0004672 GO:0106310 GO:0004674 GO:0004712 GO:0030971 GO:0097110	GO:0007250 GO:0043276 GO:0002753 GO:0038095 GO:0043966 GO:0007249 GO:0007252 GO:0070498 GO:0007254 GO:0000165 GO:0002755 GO:0070423 GO:0043123 GO:0032743 GO:0043507 GO:0016239 GO:0051092 GO:0002726 GO:0002223 GO:0051403 GO:0050852 GO:0007179	hsa:6885	PF07714	
Q9C0G3	GO:0005737 GO:0031410 GO:0005829 GO:0005654 GO:0005634	GO:0008432 GO:0017017 GO:0051019 GO:0048273 GO:0016791 GO:0004721 GO:0106306 GO:0106307 GO:0004725 GO:0008330	GO:0016311 GO:0045204 GO:0043508 GO:0043409 GO:0006470	hsa:80824	PF00782 PF00581	
Q8IUE5	GO:0070062 GO:0000786 GO:0005634	GO:0003677 GO:0046982	GO:0031507	hsa:8338	PF00125 PF16211	
Q32ML7	GO:0005911 GO:0005829 GO:0005634 GO:0005886	GO:0005524 GO:0046872 GO:0004715 GO:0004712 GO:0004713	GO:0007202 GO:0002250 GO:0050853 GO:0006968 GO:0046629 GO:0035556 GO:0001865 GO:0038083 GO:0001819 GO:0007165 GO:0042110 GO:0050852	hsa:3702	PF00779 PF00169 PF07714 PF00017 PF00018	
Q92574	GO:0005938 GO:0101031 GO:0005737 GO:0005856 GO:0005829 GO:0030426 GO:0030027 GO:0005811 GO:0016020 GO:0005634 GO:0048471 GO:0005886 GO:0014069 GO:0032991 GO:0033596	GO:0042030 GO:0051087 GO:0032794 GO:0030544 GO:0051879 GO:0047485 GO:0044877	GO:0090630 GO:0002250 GO:0008344 GO:0008306 GO:0055007 GO:0030030 GO:0007160 GO:0090650 GO:0021987 GO:0046323 GO:0021766 GO:0001822 GO:0043379 GO:0042552 GO:0032780 GO:0008285 GO:0045792 GO:0034260 GO:0016242 GO:0010977 GO:1903204 GO:0032007 GO:0017148 GO:0001843 GO:0051894 GO:0016239 GO:0051496 GO:0006813 GO:0050821 GO:0051726 GO:0001952 GO:1901214 GO:0043666 GO:0045859 GO:0051492 GO:0006417 GO:0032868 GO:0006407 GO:0050808	hsa:7248	PF04388	
Q96GT0	GO:0005783 GO:0005789 GO:0016021	GO:0004310 GO:0046872 GO:0051996	GO:0006695 GO:0045338 GO:0006694	hsa:2222	PF00494	
Q9ULX4	GO:0032449 GO:0005737 GO:0005829 GO:0001650 GO:0005634 GO:0048471 GO:0002096 GO:0032991	GO:0004197 GO:0004175 GO:0042802 GO:0008233 GO:0002020 GO:0043621 GO:0004842	GO:0007250 GO:0042113 GO:0001923 GO:0006952 GO:0045087 GO:0031663 GO:0043066 GO:0051168 GO:0043280 GO:0043123 GO:0032731 GO:0032743 GO:0051092 GO:0031398 GO:0002726 GO:2000321 GO:0006508 GO:0051603 GO:0042981 GO:0050856 GO:0009620 GO:0042098 GO:0050852	hsa:10892	PF13895 PF18703	
Q5JSL6	GO:0005829 GO:0014069	GO:0005085	GO:0051056	hsa:23229	PF00169 PF00621 PF00018	
Q9UDA7	GO:0005737 GO:0009898 GO:0005856 GO:0005829 GO:0005654	GO:0008092 GO:0035254 GO:0004726 GO:0004725	GO:0018108 GO:0006470	hsa:5775	PF08736 PF09380 PF00373 PF09379 PF00595 PF00102	
Q8NC92	GO:0046658 GO:0005793 GO:0045121 GO:0005886	GO:0015026 GO:0042802	GO:0030509 GO:0007155 GO:0045893 GO:0007165	hsa:285704	PF06534 PF06535	
Q86XV9	GO:0005829 GO:0005789 GO:0016021	GO:0051879 GO:1990380 GO:0046872 GO:0004843 GO:0031625	GO:1901799 GO:0048642 GO:0090068 GO:0016579 GO:0050821 GO:1900037 GO:1904292 GO:0031647 GO:0034976 GO:0030433	hsa:10869	PF04969 PF00443 PF01753	
Q8XCP2	GO:0005737	GO:0003857 GO:0008692 GO:0004300 GO:0070403	GO:0006635	ecs:ECs3224	PF00725 PF02737 PF00378	
Q17R67	GO:0072562 GO:0009986 GO:0009897 GO:0070062 GO:0005925 GO:0008305 GO:0005886 GO:0031092	GO:0050840 GO:0042802 GO:0046872	GO:0007160 GO:0007229	hsa:3674	PF01839 PF00357 PF08441	
Q6PK67	GO:0030122 GO:0045334 GO:0030669 GO:0005829 GO:0030666 GO:0036020 GO:0043231 GO:0005886	GO:0035615	GO:0048268 GO:0072583 GO:0006886 GO:0030100 GO:0016192	hsa:1175	PF01217	
Q8IXU7	GO:0005912 GO:0005903 GO:0044291 GO:0005911 GO:0030055 GO:0043034 GO:0005856 GO:0005829 GO:0070062 GO:0005576 GO:1903561 GO:0005916 GO:1904813 GO:0005925 GO:0090637 GO:0045121 GO:0090636 GO:0005886 GO:0002102 GO:0032991 GO:0042383 GO:0034774 GO:0035580 GO:1990357 GO:0005915	GO:0003779 GO:0045294 GO:0008013 GO:0045296 GO:0002162 GO:0005198 GO:0031625	GO:0034333 GO:0043297 GO:0048675 GO:0007155 GO:0007160 GO:0090136 GO:0030032 GO:0035633 GO:0002009 GO:0030336 GO:0070527 GO:0034394 GO:1903140 GO:0051893 GO:1904702	hsa:7414	PF01044	
Q9BUQ0	GO:0070062 GO:0016020 GO:0005730 GO:0005654 GO:0005634	GO:0003729 GO:0008187 GO:0036002 GO:0003723	GO:0075522 GO:0006397 GO:0048025 GO:0051148 GO:0033119 GO:0070886 GO:0035307 GO:0000381 GO:0045595 GO:0043484 GO:0008380	hsa:5725	PF00076 PF11835	
Q92569	GO:0005829 GO:0005942	GO:0016303 GO:0046935 GO:0001784	GO:0002042 GO:0008286 GO:0046854 GO:0030335 GO:0010628 GO:0001934 GO:0043491 GO:0043551	hsa:8503	PF16454 PF00017	
Q9P2U2	GO:0009897 GO:0016021 GO:0005886 GO:0030667	GO:0019957 GO:0016493 GO:0004950 GO:0004930 GO:0019959 GO:0004918	GO:0019722 GO:0060326 GO:0007166 GO:0002407 GO:0007186 GO:0006955 GO:0030593 GO:0007204 GO:0031623	hsa:3577	PF00001	
Q9H3M9	GO:0005829 GO:0005634	GO:0004843	GO:0016579	hsa:92552	PF02099 PF02809	
